"id","date","ags","inspid1km","x","y"
1227,"2024-12-13","06533017","CRS3035RES1000mN3042000E4198000",4198500,3042500
1228,"2024-12-13","04011000","CRS3035RES1000mN3326000E4242000",4242500,3326500
1229,"2024-12-13","01003000","CRS3035RES1000mN3416000E4364000",4364500,3416500
1230,"2024-12-13","12068426","CRS3035RES1000mN3308000E4496000",4496500,3308500
1231,"2024-12-13","03255008","CRS3035RES1000mN3203000E4306000",4306500,3203500
1232,"2024-12-13","09671156","CRS3035RES1000mN2984000E4270000",4270500,2984500
1233,"2024-12-13","10044118","CRS3035RES1000mN2915000E4092000",4092500,2915500
1234,"2024-12-13","12069306","CRS3035RES1000mN3247000E4505000",4505500,3247500
1235,"2024-12-13","16071102","CRS3035RES1000mN3103000E4414000",4414500,3103500
1236,"2024-12-13","03357008","CRS3035RES1000mN3380000E4270000",4270500,3380500
1237,"2024-12-13","06533006","CRS3035RES1000mN3035000E4181000",4181500,3035500
1238,"2024-12-13","08335057","CRS3035RES1000mN2754000E4249000",4249500,2754500
1239,"2024-12-13","11000000","CRS3035RES1000mN3272000E4537000",4537500,3272500
1240,"2024-12-13","02000000","CRS3035RES1000mN3393000E4322000",4322500,3393500
1241,"2024-12-13","15090285","CRS3035RES1000mN3296000E4460000",4460500,3296500
1242,"2024-12-13","03154028","CRS3035RES1000mN3229000E4390000",4390500,3229500
1243,"2024-12-13","04011000","CRS3035RES1000mN3326000E4241000",4241500,3326500
1244,"2024-12-13","14612000","CRS3035RES1000mN3109000E4580000",4580500,3109500
1245,"2024-12-13","12062128","CRS3035RES1000mN3168000E4546000",4546500,3168500
1246,"2024-12-13","09275126","CRS3035RES1000mN2844000E4587000",4587500,2844500
1247,"2024-12-13","14627010","CRS3035RES1000mN3120000E4570000",4570500,3120500
1248,"2024-12-13","12063273","CRS3035RES1000mN3281000E4534000",4534500,3281500
1249,"2024-12-13","16063097","CRS3035RES1000mN3088000E4336000",4336500,3088500
1250,"2024-12-13","06635002","CRS3035RES1000mN3141000E4252000",4252500,3141500
1251,"2024-12-13","09271141","CRS3035RES1000mN2838000E4541000",4541500,2838500
1252,"2024-12-13","14713000","CRS3035RES1000mN3138000E4488000",4488500,3138500
1253,"2024-12-13","01054164","CRS3035RES1000mN3510000E4228000",4228500,3510500
1254,"2024-12-13","03158030","CRS3035RES1000mN3234000E4364000",4364500,3234500
1255,"2024-12-13","09779131","CRS3035RES1000mN2845000E4378000",4378500,2845500
1256,"2024-12-13","07335034","CRS3035RES1000mN2932000E4156000",4156500,2932500
1257,"2024-12-13","11000000","CRS3035RES1000mN3272000E4559000",4559500,3272500
1258,"2024-12-13","06533006","CRS3035RES1000mN3035000E4180000",4180500,3035500
1259,"2024-12-13","03103000","CRS3035RES1000mN3257000E4373000",4373500,3257500
1260,"2024-12-13","09471145","CRS3035RES1000mN2966000E4390000",4390500,2966500
1261,"2024-12-13","01059018","CRS3035RES1000mN3487000E4292000",4292500,3487500
1262,"2024-12-13","08215059","CRS3035RES1000mN2884000E4234000",4234500,2884500
1263,"2024-12-13","16063004","CRS3035RES1000mN3076000E4342000",4342500,3076500
1264,"2024-12-13","07138071","CRS3035RES1000mN3050000E4144000",4144500,3050500
1265,"2024-12-13","09184121","CRS3035RES1000mN2773000E4453000",4453500,2773500
1266,"2024-12-13","09773144","CRS3035RES1000mN2828000E4352000",4352500,2828500
1267,"2024-12-13","13003000","CRS3035RES1000mN3445000E4457000",4457500,3445500
1268,"2024-12-13","09162000","CRS3035RES1000mN2779000E4445000",4445500,2779500
1269,"2024-12-13","01053129","CRS3035RES1000mN3376000E4337000",4337500,3376500
1270,"2024-12-13","08415061","CRS3035RES1000mN2824000E4260000",4260500,2824500
1271,"2024-12-13","05566084","CRS3035RES1000mN3227000E4142000",4142500,3227500
1272,"2024-12-13","02000000","CRS3035RES1000mN3372000E4317000",4317500,3372500
1273,"2024-12-13","05362032","CRS3035RES1000mN3087000E4093000",4093500,3087500
1274,"2024-12-13","07335025","CRS3035RES1000mN2937000E4155000",4155500,2937500
1275,"2024-12-13","05711000","CRS3035RES1000mN3219000E4221000",4221500,3219500
1276,"2024-12-13","16063004","CRS3035RES1000mN3076000E4342000",4342500,3076500
1277,"2024-12-13","09175112","CRS3035RES1000mN2766000E4470000",4470500,2766500
1278,"2024-12-13","08136045","CRS3035RES1000mN2854000E4346000",4346500,2854500
1279,"2024-12-13","16076094","CRS3035RES1000mN3069000E4471000",4471500,3069500
1280,"2024-12-13","09189157","CRS3035RES1000mN2773000E4513000",4513500,2773500
1281,"2024-12-13","09575167","CRS3035RES1000mN2951000E4372000",4372500,2951500
1282,"2024-12-13","05711000","CRS3035RES1000mN3217000E4218000",4218500,3217500
1283,"2024-12-13","08118081","CRS3035RES1000mN2865000E4269000",4269500,2865500
1284,"2024-12-13","06438008","CRS3035RES1000mN3002000E4237000",4237500,3002500
1285,"2024-12-13","08118068","CRS3035RES1000mN2871000E4249000",4249500,2871500
1286,"2024-12-13","14521450","CRS3035RES1000mN3072000E4512000",4512500,3072500
1287,"2024-12-13","10044111","CRS3035RES1000mN2921000E4082000",4082500,2921500
1288,"2024-12-13","06532001","CRS3035RES1000mN3054000E4212000",4212500,3054500
1289,"2024-12-13","05382056","CRS3035RES1000mN3076000E4123000",4123500,3076500
1290,"2024-12-13","14522140","CRS3035RES1000mN3085000E4537000",4537500,3085500
1291,"2024-12-13","09671134","CRS3035RES1000mN2996000E4249000",4249500,2996500
1292,"2024-12-13","03241008","CRS3035RES1000mN3263000E4305000",4305500,3263500
1293,"2024-12-13","08127025","CRS3035RES1000mN2876000E4305000",4305500,2876500
1294,"2024-12-13","05315000","CRS3035RES1000mN3097000E4105000",4105500,3097500
1295,"2024-12-13","09184129","CRS3035RES1000mN2772000E4446000",4446500,2772500
1296,"2024-12-13","07314000","CRS3035RES1000mN2936000E4204000",4204500,2936500
1297,"2024-12-13","02000000","CRS3035RES1000mN3380000E4323000",4323500,3380500
1298,"2024-12-13","13003000","CRS3035RES1000mN3444000E4457000",4457500,3444500
1299,"2024-12-13","06633028","CRS3035RES1000mN3135000E4263000",4263500,3135500
1300,"2024-12-13","05558012","CRS3035RES1000mN3206000E4124000",4124500,3206500
1301,"2024-12-13","09275126","CRS3035RES1000mN2840000E4587000",4587500,2840500
1302,"2024-12-13","01058008","CRS3035RES1000mN3480000E4301000",4301500,3480500
1303,"2024-12-13","01060053","CRS3035RES1000mN3418000E4337000",4337500,3418500
1304,"2024-12-13","05382020","CRS3035RES1000mN3077000E4134000",4134500,3077500
1305,"2024-12-13","01059137","CRS3035RES1000mN3522000E4297000",4297500,3522500
1306,"2024-12-13","05558016","CRS3035RES1000mN3194000E4142000",4142500,3194500
1307,"2024-12-13","07137105","CRS3035RES1000mN3029000E4112000",4112500,3029500
1308,"2024-12-13","02000000","CRS3035RES1000mN3388000E4329000",4329500,3388500
1309,"2024-12-13","14625310","CRS3035RES1000mN3156000E4604000",4604500,3156500
1310,"2024-12-13","14612000","CRS3035RES1000mN3107000E4586000",4586500,3107500
1311,"2024-12-13","03252001","CRS3035RES1000mN3213000E4267000",4267500,3213500
1312,"2024-12-13","09679161","CRS3035RES1000mN2968000E4311000",4311500,2968500
1313,"2024-12-13","14730070","CRS3035RES1000mN3158000E4483000",4483500,3158500
1314,"2024-12-13","13076142","CRS3035RES1000mN3365000E4385000",4385500,3365500
1315,"2024-12-13","01060053","CRS3035RES1000mN3418000E4337000",4337500,3418500
1316,"2024-12-13","05378020","CRS3035RES1000mN3104000E4119000",4119500,3104500
1317,"2024-12-13","04011000","CRS3035RES1000mN3325000E4243000",4243500,3325500
1318,"2024-12-13","14612000","CRS3035RES1000mN3113000E4593000",4593500,3113500
1319,"2024-12-13","08426021","CRS3035RES1000mN2776000E4303000",4303500,2776500
1320,"2024-12-13","09663000","CRS3035RES1000mN2961000E4317000",4317500,2961500
1321,"2024-12-13","09276139","CRS3035RES1000mN2873000E4557000",4557500,2873500
1322,"2024-12-13","07339049","CRS3035RES1000mN2972000E4203000",4203500,2972500
1323,"2024-12-13","14626600","CRS3035RES1000mN3165000E4643000",4643500,3165500
1324,"2024-12-13","07132117","CRS3035RES1000mN3076000E4161000",4161500,3076500
1325,"2024-12-13","09273147","CRS3035RES1000mN2837000E4451000",4451500,2837500
1326,"2024-12-13","05112000","CRS3035RES1000mN3160000E4097000",4097500,3160500
1327,"2024-12-13","08226037","CRS3035RES1000mN2919000E4214000",4214500,2919500
1328,"2024-12-13","03357037","CRS3035RES1000mN3336000E4268000",4268500,3336500
1329,"2024-12-13","01061082","CRS3035RES1000mN3427000E4285000",4285500,3427500
1330,"2024-12-13","02000000","CRS3035RES1000mN3384000E4318000",4318500,3384500
1331,"2024-12-13","09189155","CRS3035RES1000mN2754000E4518000",4518500,2754500
1332,"2024-12-13","08135016","CRS3035RES1000mN2834000E4337000",4337500,2834500
1333,"2024-12-13","07315000","CRS3035RES1000mN2989000E4196000",4196500,2989500
1334,"2024-12-13","09374168","CRS3035RES1000mN2967000E4476000",4476500,2967500
1335,"2024-12-13","06433005","CRS3035RES1000mN2988000E4201000",4201500,2988500
1336,"2024-12-13","05378032","CRS3035RES1000mN3118000E4129000",4129500,3118500
1337,"2024-12-13","04012000","CRS3035RES1000mN3387000E4228000",4228500,3387500
1338,"2024-12-13","12072312","CRS3035RES1000mN3224000E4549000",4549500,3224500
1339,"2024-12-13","09273147","CRS3035RES1000mN2835000E4454000",4454500,2835500
1340,"2024-12-13","13075144","CRS3035RES1000mN3444000E4566000",4566500,3444500
1341,"2024-12-13","02000000","CRS3035RES1000mN3385000E4323000",4323500,3385500
1342,"2024-12-13","05711000","CRS3035RES1000mN3219000E4221000",4221500,3219500
1343,"2024-12-13","11000000","CRS3035RES1000mN3269000E4560000",4560500,3269500
1344,"2024-12-13","03459002","CRS3035RES1000mN3273000E4177000",4177500,3273500
1345,"2024-12-13","14730190","CRS3035RES1000mN3154000E4515000",4515500,3154500
1346,"2024-12-13","02000000","CRS3035RES1000mN3387000E4318000",4318500,3387500
1347,"2024-12-13","16063003","CRS3035RES1000mN3080000E4332000",4332500,3080500
1348,"2024-12-13","07338012","CRS3035RES1000mN2938000E4198000",4198500,2938500
1349,"2024-12-13","15090070","CRS3035RES1000mN3284000E4426000",4426500,3284500
1350,"2024-12-13","05113000","CRS3035RES1000mN3151000E4110000",4110500,3151500
1351,"2024-12-13","03257006","CRS3035RES1000mN3247000E4278000",4278500,3247500
1352,"2024-12-13","06439015","CRS3035RES1000mN3004000E4185000",4185500,3004500
1353,"2024-12-13","10041100","CRS3035RES1000mN2911000E4105000",4105500,2911500
1354,"2024-12-13","08128115","CRS3035RES1000mN2950000E4294000",4294500,2950500
1355,"2024-12-13","05566084","CRS3035RES1000mN3229000E4137000",4137500,3229500
1356,"2024-12-13","03352046","CRS3035RES1000mN3411000E4248000",4248500,3411500
1357,"2024-12-13","02000000","CRS3035RES1000mN3377000E4334000",4334500,3377500
1358,"2024-12-13","11000000","CRS3035RES1000mN3267000E4550000",4550500,3267500
1359,"2024-12-13","09162000","CRS3035RES1000mN2779000E4439000",4439500,2779500
1360,"2024-12-13","16067092","CRS3035RES1000mN3082000E4364000",4364500,3082500
1361,"2024-12-13","05970040","CRS3035RES1000mN3087000E4181000",4181500,3087500
1362,"2024-12-13","01003000","CRS3035RES1000mN3414000E4365000",4365500,3414500
1363,"2024-12-13","07338006","CRS3035RES1000mN2924000E4198000",4198500,2924500
1364,"2024-12-13","08317011","CRS3035RES1000mN2804000E4175000",4175500,2804500
1365,"2024-12-13","05113000","CRS3035RES1000mN3159000E4115000",4115500,3159500
1366,"2024-12-13","07138071","CRS3035RES1000mN3050000E4145000",4145500,3050500
1367,"2024-12-13","15003000","CRS3035RES1000mN3224000E4434000",4434500,3224500
1368,"2024-12-13","09573122","CRS3035RES1000mN2925000E4392000",4392500,2925500
1369,"2024-12-13","14730270","CRS3035RES1000mN3145000E4475000",4475500,3145500
1370,"2024-12-13","06634013","CRS3035RES1000mN3108000E4288000",4288500,3108500
1371,"2024-12-13","02000000","CRS3035RES1000mN3396000E4321000",4321500,3396500
1372,"2024-12-13","01056048","CRS3035RES1000mN3400000E4302000",4302500,3400500
1373,"2024-12-13","11000000","CRS3035RES1000mN3273000E4565000",4565500,3273500
1374,"2024-12-13","07111000","CRS3035RES1000mN3028000E4147000",4147500,3028500
1375,"2024-12-13","07335034","CRS3035RES1000mN2933000E4156000",4156500,2933500
1376,"2024-12-13","03254029","CRS3035RES1000mN3228000E4325000",4325500,3228500
1377,"2024-12-13","03352062","CRS3035RES1000mN3389000E4227000",4227500,3389500
1378,"2024-12-13","04011000","CRS3035RES1000mN3329000E4243000",4243500,3329500
1379,"2024-12-13","02000000","CRS3035RES1000mN3393000E4332000",4332500,3393500
1380,"2024-12-13","05362020","CRS3035RES1000mN3081000E4093000",4093500,3081500
1381,"2024-12-13","11000000","CRS3035RES1000mN3275000E4550000",4550500,3275500
1382,"2024-12-13","07331003","CRS3035RES1000mN2959000E4183000",4183500,2959500
1383,"2024-12-13","01060044","CRS3035RES1000mN3413000E4317000",4317500,3413500
1384,"2024-12-13","02000000","CRS3035RES1000mN3376000E4334000",4334500,3376500
1385,"2024-12-13","13073084","CRS3035RES1000mN3479000E4561000",4561500,3479500
1386,"2024-12-13","08236040","CRS3035RES1000mN2869000E4237000",4237500,2869500
1387,"2024-12-13","16063004","CRS3035RES1000mN3076000E4342000",4342500,3076500
1388,"2024-12-13","03454019","CRS3035RES1000mN3287000E4150000",4150500,3287500
1389,"2024-12-13","09375199","CRS3035RES1000mN2877000E4470000",4470500,2877500
1390,"2024-12-13","08215108","CRS3035RES1000mN2874000E4197000",4197500,2874500
1391,"2024-12-13","09374111","CRS3035RES1000mN2958000E4477000",4477500,2958500
1392,"2024-12-13","07211000","CRS3035RES1000mN2964000E4075000",4075500,2964500
1393,"2024-12-13","03456001","CRS3035RES1000mN3247000E4122000",4122500,3247500
1394,"2024-12-13","06439008","CRS3035RES1000mN3014000E4196000",4196500,3014500
1395,"2024-12-13","09577177","CRS3035RES1000mN2878000E4392000",4392500,2878500
1396,"2024-12-13","09678176","CRS3035RES1000mN2986000E4338000",4338500,2986500
1397,"2024-12-13","05954036","CRS3035RES1000mN3152000E4138000",4138500,3152500
1398,"2024-12-13","06635002","CRS3035RES1000mN3139000E4250000",4250500,3139500
1399,"2024-12-13","08115050","CRS3035RES1000mN2853000E4235000",4235500,2853500
1400,"2024-12-13","09774135","CRS3035RES1000mN2815000E4342000",4342500,2815500
1401,"2024-12-13","14612000","CRS3035RES1000mN3114000E4580000",4580500,3114500
1402,"2024-12-13","03241016","CRS3035RES1000mN3245000E4319000",4319500,3245500
1403,"2024-12-13","01061082","CRS3035RES1000mN3426000E4285000",4285500,3426500
1404,"2024-12-13","07339030","CRS3035RES1000mN2986000E4179000",4179500,2986500
1405,"2024-12-13","02000000","CRS3035RES1000mN3387000E4332000",4332500,3387500
1406,"2024-12-13","01054088","CRS3035RES1000mN3521000E4245000",4245500,3521500
1407,"2024-12-13","01062004","CRS3035RES1000mN3412000E4346000",4346500,3412500
1408,"2024-12-13","12072477","CRS3035RES1000mN3236000E4557000",4557500,3236500
1409,"2024-12-13","05558012","CRS3035RES1000mN3207000E4127000",4127500,3207500
1410,"2024-12-13","06631023","CRS3035RES1000mN3058000E4322000",4322500,3058500
1411,"2024-12-13","08327054","CRS3035RES1000mN2766000E4229000",4229500,2766500
1412,"2024-12-13","03352062","CRS3035RES1000mN3389000E4227000",4227500,3389500
1413,"2024-12-13","05962016","CRS3035RES1000mN3144000E4165000",4165500,3144500
1414,"2024-12-13","09576113","CRS3035RES1000mN2901000E4409000",4409500,2901500
1415,"2024-12-13","05512000","CRS3035RES1000mN3162000E4111000",4111500,3162500
1416,"2024-12-13","13003000","CRS3035RES1000mN3448000E4455000",4455500,3448500
1417,"2024-12-13","09576113","CRS3035RES1000mN2904000E4411000",4411500,2904500
1418,"2024-12-13","06534008","CRS3035RES1000mN3072000E4237000",4237500,3072500
1419,"2024-12-13","09678192","CRS3035RES1000mN2997000E4323000",4323500,2997500
1420,"2024-12-13","08315048","CRS3035RES1000mN2758000E4141000",4141500,2758500
1421,"2024-12-13","05970024","CRS3035RES1000mN3100000E4177000",4177500,3100500
1422,"2024-12-13","09779130","CRS3035RES1000mN2861000E4362000",4362500,2861500
1423,"2024-12-13","03459002","CRS3035RES1000mN3273000E4177000",4177500,3273500
1424,"2024-12-13","02000000","CRS3035RES1000mN3387000E4320000",4320500,3387500
1425,"2024-12-13","07335022","CRS3035RES1000mN2923000E4145000",4145500,2923500
1426,"2024-12-13","09761000","CRS3035RES1000mN2803000E4384000",4384500,2803500
1427,"2024-12-13","08119044","CRS3035RES1000mN2874000E4289000",4289500,2874500
1428,"2024-12-13","06437001","CRS3035RES1000mN2959000E4251000",4251500,2959500
1429,"2024-12-13","09671134","CRS3035RES1000mN2995000E4249000",4249500,2995500
1430,"2024-12-13","06533017","CRS3035RES1000mN3042000E4198000",4198500,3042500
1431,"2024-12-13","08315003","CRS3035RES1000mN2762000E4158000",4158500,2762500
1432,"2024-12-13","13003000","CRS3035RES1000mN3450000E4456000",4456500,3450500
1433,"2024-12-13","09671133","CRS3035RES1000mN2991000E4259000",4259500,2991500
1434,"2024-12-13","13075155","CRS3035RES1000mN3424000E4544000",4544500,3424500
1435,"2024-12-13","08136003","CRS3035RES1000mN2871000E4320000",4320500,2871500
1436,"2024-12-13","05913000","CRS3035RES1000mN3154000E4141000",4141500,3154500
1437,"2024-12-13","13075093","CRS3035RES1000mN3413000E4581000",4581500,3413500
1438,"2024-12-13","09675117","CRS3035RES1000mN2965000E4328000",4328500,2965500
1439,"2024-12-13","05916000","CRS3035RES1000mN3163000E4125000",4125500,3163500
1440,"2024-12-13","05315000","CRS3035RES1000mN3095000E4099000",4099500,3095500
1441,"2024-12-13","08311000","CRS3035RES1000mN2765000E4159000",4159500,2765500
1442,"2024-12-13","12067544","CRS3035RES1000mN3266000E4575000",4575500,3266500
1443,"2024-12-13","08415061","CRS3035RES1000mN2824000E4260000",4260500,2824500
1444,"2024-12-13","13073070","CRS3035RES1000mN3476000E4548000",4548500,3476500
1445,"2024-12-13","11000000","CRS3035RES1000mN3275000E4548000",4548500,3275500
1446,"2024-12-13","05158028","CRS3035RES1000mN3136000E4100000",4100500,3136500
1447,"2024-12-13","01062004","CRS3035RES1000mN3409000E4346000",4346500,3409500
1448,"2024-12-13","03453011","CRS3035RES1000mN3298000E4172000",4172500,3298500
1449,"2024-12-13","09362000","CRS3035RES1000mN2878000E4473000",4473500,2878500
1450,"2024-12-13","09276139","CRS3035RES1000mN2875000E4557000",4557500,2875500
1451,"2024-12-13","02000000","CRS3035RES1000mN3383000E4323000",4323500,3383500
1452,"2024-12-13","13074010","CRS3035RES1000mN3431000E4399000",4399500,3431500
1453,"2024-12-13","01054164","CRS3035RES1000mN3510000E4228000",4228500,3510500
1454,"2024-12-13","15088020","CRS3035RES1000mN3131000E4465000",4465500,3131500
1455,"2024-12-13","13003000","CRS3035RES1000mN3444000E4457000",4457500,3444500
1456,"2024-12-13","05913000","CRS3035RES1000mN3157000E4153000",4153500,3157500
1457,"2024-12-13","09184130","CRS3035RES1000mN2790000E4444000",4444500,2790500
1458,"2024-12-13","01058059","CRS3035RES1000mN3447000E4309000",4309500,3447500
1459,"2024-12-13","08119008","CRS3035RES1000mN2870000E4279000",4279500,2870500
1460,"2024-12-13","14521560","CRS3035RES1000mN3049000E4535000",4535500,3049500
1461,"2024-12-13","03353032","CRS3035RES1000mN3363000E4329000",4329500,3363500
1462,"2024-12-13","05770008","CRS3035RES1000mN3251000E4226000",4226500,3251500
